pair,asset_a,asset_b,window_start,window_end,stat,pvalue
BCH-ADA,BCH,ADA,2023-11-05T15:18:20.000000,2023-12-05T14:18:20.000000,-1.6071317443120856,0.7178703655018825
BCH-ADA,BCH,ADA,2023-11-09T15:18:20.000000,2023-12-09T14:18:20.000000,-3.3914556098292854,0.04330839263748498
BCH-ADA,BCH,ADA,2023-11-18T03:18:20.000000,2023-12-18T02:18:20.000000,-1.8160477878387042,0.6218948457630751
BCH-ADA,BCH,ADA,2023-12-29T04:18:20.000000,2024-01-28T03:18:20.000000,-3.3171471530692,0.052422296346037116
BCH-ADA,BCH,ADA,2024-01-04T07:18:20.000000,2024-02-03T06:18:20.000000,-3.9629490282384223,0.008104299834032632
BCH-ADA,BCH,ADA,2024-01-14T06:18:20.000000,2024-02-13T05:18:20.000000,-2.51286091834685,0.27342662021870556
BCH-ADA,BCH,ADA,2024-01-14T21:18:20.000000,2024-02-13T20:18:20.000000,-2.7553659464719344,0.1802999783202085
BCH-ADA,BCH,ADA,2024-02-18T22:18:20.000000,2024-03-19T21:18:20.000000,-3.4595065705095394,0.03615786144852504
BCH-ADA,BCH,ADA,2024-04-11T14:18:20.000000,2024-05-11T13:18:20.000000,-3.683973791348658,0.019212899144362666
BCH-ADA,BCH,ADA,2024-04-15T20:18:20.000000,2024-05-15T19:18:20.000000,-3.3910139869580203,0.04335838974725131
BCH-ADA,BCH,ADA,2024-06-20T21:18:20.000000,2024-07-20T20:18:20.000000,-2.5434009232205868,0.2602705815916342
BCH-ADA,BCH,ADA,2024-08-07T05:18:20.000000,2024-09-06T04:18:20.000000,-1.7400124982232967,0.6583761683748307
BCH-ADA,BCH,ADA,2024-08-10T12:18:20.000000,2024-09-09T11:18:20.000000,-1.6933243683875898,0.6799470851108946
BCH-ADA,BCH,ADA,2024-08-15T07:18:20.000000,2024-09-14T06:18:20.000000,-2.2214416366221434,0.4133356211509112
BCH-ADA,BCH,ADA,2024-09-14T00:18:20.000000,2024-10-13T23:18:20.000000,-2.5179552748627994,0.2712081458106256
BCH-ADA,BCH,ADA,2024-09-25T06:18:20.000000,2024-10-25T05:18:20.000000,-1.0149665378991355,0.8999717243989387
BCH-ADA,BCH,ADA,2024-11-15T19:18:20.000000,2024-12-15T18:18:20.000000,-3.663024746581058,0.020429402924776238
BCH-ADA,BCH,ADA,2024-11-23T11:18:20.000000,2024-12-23T10:18:20.000000,-3.8360623774847444,0.012126933015005776
BCH-ADA,BCH,ADA,2024-12-06T12:18:20.000000,2025-01-05T11:18:20.000000,-2.456629265432179,0.298524269192583
BCH-ADA,BCH,ADA,2024-12-11T04:18:20.000000,2025-01-10T03:18:20.000000,-1.9604038434936557,0.5490891880660819
BCH-ADA,BCH,ADA,2025-01-07T04:18:20.000000,2025-02-06T03:18:20.000000,-3.03250627134701,0.1026794723626217
BCH-ADA,BCH,ADA,2025-01-31T22:18:20.000000,2025-03-02T21:18:20.000000,-3.5458600255066104,0.02854082662197361
BCH-ADA,BCH,ADA,2025-01-31T23:18:20.000000,2025-03-02T22:18:20.000000,-3.3218177682823735,0.051806462827697214
BCH-ADA,BCH,ADA,2025-02-15T20:18:20.000000,2025-03-17T19:18:20.000000,-2.3125077874504902,0.367328391815962
BCH-ADA,BCH,ADA,2025-03-19T03:18:20.000000,2025-04-18T02:18:20.000000,-2.353233423738866,0.34731206677286997
BCH-ADA,BCH,ADA,2025-03-26T20:18:20.000000,2025-04-25T19:18:20.000000,-1.670319337827043,0.6903190784744021
BCH-ADA,BCH,ADA,2025-04-29T00:18:20.000000,2025-05-28T23:18:20.000000,-2.9864759389783844,0.1134552509751921
BCH-ADA,BCH,ADA,2025-07-31T20:18:20.000000,2025-08-30T19:18:20.000000,-2.0266467458227826,0.514701743221189
BCH-ADA,BCH,ADA,2025-08-25T09:18:20.000000,2025-09-24T08:18:20.000000,-2.2963121337296837,0.37539443572484454
BCH-ADA,BCH,ADA,2025-10-04T11:18:20.000000,2025-11-03T10:18:20.000000,-1.3387469453191088,0.8177374035728631
BCH-XRP,BCH,XRP,2021-07-20T07:18:20.000000,2021-08-19T06:18:20.000000,-3.3396972681718773,0.049503612593025784
BCH-XRP,BCH,XRP,2021-10-05T13:18:20.000000,2021-11-04T12:18:20.000000,-3.1035812663511066,0.087585781465083
BCH-XRP,BCH,XRP,2021-10-23T17:18:20.000000,2021-11-22T16:18:20.000000,-2.4709027109914805,0.29205036064492174
BCH-XRP,BCH,XRP,2021-11-09T22:18:20.000000,2021-12-09T21:18:20.000000,-2.9848435690809434,0.11385226479383753
BCH-XRP,BCH,XRP,2021-11-22T08:18:20.000000,2021-12-22T07:18:20.000000,-2.046501507938923,0.5043370719244479
BCH-XRP,BCH,XRP,2021-12-24T17:18:20.000000,2022-01-23T16:18:20.000000,-4.490541587128239,0.0012692413024049532
BCH-XRP,BCH,XRP,2022-02-15T02:18:20.000000,2022-03-17T01:18:20.000000,-3.09455325065566,0.08940202219540017
BCH-XRP,BCH,XRP,2022-03-27T04:18:20.000000,2022-04-26T03:18:20.000000,-2.5761737314523865,0.2465451330732713
